rhoe,alpha,beta,A,B,lamda,kappa,Fn3,F2,Fe,etha,rhom,lattice_constant,fe,cohesive,poisson ratio,C12,C11,bulk_modulus,C44,surface100,surface110,surface111,VFE,density298.15,,
11.9082218,8.95772964,4.096415702,0.2112054533,0.5464908738,1.015162421,0.5448067756,-1.982078507,1.625628603,-1.364740646,1.33899264,0.720152592,3.89013024,1.20998976,-3.769581801,0.4631450577,162.3339598,188.1695316,170.9458171,45.23359929,1474.917199,1614.259676,1345.199396,1.117887304,21.751734,[],[]
12.21747291,8.946908135,4.14172685,0.2112000014,0.5448235074,0.975408,0.5404579337,-1.980233477,1.625796931,-1.36253306,1.36070239,0.7179553765,3.917830752,1.209989901,-3.766465183,0.4652426596,161.6774213,185.8346092,169.7298173,43.05538757,1484.613923,1589.095119,1351.603379,1.235813276,21.54896,[],[]
11.90451423,9.587822778,4.096027466,0.2121456439,0.54481536,0.9759614442,0.54042528,-2.096977031,1.62562848,-1.36252512,1.338992847,0.71794464,3.890130325,1.22732898,-3.732670343,0.4575787486,157.8525104,187.1209196,167.6086468,48.61085156,1483.495854,1669.469981,1367.446008,0.9933497963,21.243598,[],[]
11.90450884,8.9468751,4.101183843,0.2112,0.5449656494,0.9754432712,0.5404264951,-1.980359575,1.752125192,-1.362700831,1.341599167,0.7352055859,3.893023762,1.212029735,-3.744967038,0.4650502634,157.1596182,180.7815262,165.0335876,41.9778105,1454.998477,1557.232108,1328.59708,1.091962047,21.664399,[],[]
11.94510986,9.043590153,4.096027201,0.2112909259,0.54481536,0.975408,0.5705468877,-1.98022848,1.625635687,-1.36252512,1.338992641,0.7179449092,3.89013024,1.209989761,-3.753198796,0.4633478215,158.1464688,183.1661725,166.4863701,43.80243815,1480.283857,1585.636379,1350.999358,1.130233078,21.732223,[],[]
11.90471586,8.94687456,4.096043453,0.2112001606,0.5448155643,0.9809262275,0.5408934215,-1.997351834,1.627831326,-1.362525268,1.339002843,0.71794464,4.083782977,1.20998976,-3.749391767,0.4648849472,136.221189,156.8001055,143.0808278,36.63611472,1329.624024,1422.988672,1224.005897,1.108484926,18.791776,[],[]
11.9045088,8.947686268,4.3976796,0.2182270618,0.5579139026,0.975408012,0.54042528,-1.98022855,1.62562848,-1.381453391,1.33899264,0.7181426877,3.890137163,1.209997203,-3.74724035,0.4661790494,174.6552463,199.9974682,183.1026536,44.91372787,1432.361166,1532.2423,1296.547972,1.229290101,22.095782,[],[]
11.9045088,8.946874638,4.0960272,0.2112000001,0.54481536,0.9767790894,0.540429858,-1.982721464,1.626515483,-1.36252512,1.338992649,0.7179447973,3.890156884,1.20998976,-3.748666707,0.4649188178,157.5327557,181.3065205,165.457344,42.28647065,1465.16248,1567.371557,1337.18528,1.108985876,21.738025,[],[]
11.90481618,8.991178987,4.096085424,0.2116111288,0.5449230987,0.9754080003,0.54042528,-1.98022848,1.62562848,-1.363428137,1.344987953,0.7315073083,3.89013024,1.210045143,-3.745692813,0.4645717528,157.8560712,181.9322828,165.881475,42.57035577,1465.348554,1568.455858,1337.663555,1.085838225,21.675218,[],[]
11.957811,8.94687456,4.108194989,0.2112,0.5551074489,1.053420836,0.5404252805,-2.126062637,1.690002389,-1.42480245,1.33899264,0.7180866155,3.897178922,1.218060747,-3.880413682,0.4627972226,169.4735703,196.7204388,178.5558598,47.94673925,1481.742331,1611.792375,1373.336483,1.094184608,21.607933,[],[]
11.90450888,8.947141711,4.096027209,0.2112016094,0.5448154794,0.9754125694,0.5415550792,-1.980236338,1.625630271,-1.362527149,1.339027214,0.71794464,3.890130242,1.209989783,-3.748387312,0.4649028534,157.4930339,181.2724367,165.4195015,42.27742338,1465.117559,1567.286596,1337.15596,1.109041721,21.738306,[],[]
11.90451785,8.94687456,4.097111524,0.2112000327,0.546082117,0.9754080792,0.5405194149,-1.98022848,1.62568453,-1.371320413,1.33899264,0.7196139421,3.890701347,1.209991673,-3.764472358,0.4650333941,158.0118037,181.774125,165.9325775,42.25241381,1467.026367,1569.637282,1338.585386,1.108938633,21.731068,[],[]
12.30059649,8.951213044,4.0960272,0.2146242901,0.5448153606,0.9873678601,0.54042528,-1.980416302,1.62562848,-1.362525143,1.339569104,0.7179446408,3.89013024,1.266894744,-3.711723156,0.4650120401,155.3903412,178.7737832,163.1848219,41.4850166,1432.113424,1579.937297,1310.800535,0.9856478405,21.480187,[],[]
11.90963394,8.946882757,4.096028638,0.2112,0.54481536,0.975408,0.5404253763,-1.980228609,1.634525134,-1.36252512,1.338993658,0.71794464,3.94943445,1.210823216,-3.748059563,0.4649117671,150.4170197,173.121833,157.9852908,40.37204236,1420.53897,1520.377221,1296.728171,1.107402888,20.770032,[],[]
11.9045088,9.271717248,4.191602296,0.2112337825,0.5448207614,0.9755136228,0.5497417274,-2.002322022,1.625628498,-1.362584632,1.383543701,0.7179517579,3.890130764,1.20998976,-3.713469961,0.4637715356,168.2532462,194.5401409,177.0155445,44.99297908,1450.000115,1602.319031,1470.905202,0.9957143621,21.474701,[],[]
11.9045088,8.94687456,4.096027345,0.2200588611,0.5452053506,0.9754319867,0.5404478013,-1.980228489,1.625639614,-1.36252512,1.449059461,0.7184585602,3.89013024,1.210219158,-3.664665254,0.4677652504,167.5516616,190.6443811,175.2492348,39.90518085,1419.396675,1586.222954,1310.919307,0.6602178735,21.000438,[],[]
11.92186545,8.946926698,4.131446206,0.2112002627,0.54481536,0.975408,0.54042528,-1.987971892,1.62562848,-1.362772739,1.338999267,0.71794464,3.890264367,1.20998976,-3.742220687,0.4650501392,159.2260243,183.1586152,167.2035546,42.5672074,1460.311316,1562.291281,1330.902554,1.130664627,21.801119,[],[]
12.88307388,8.946874564,4.096298365,0.2113245999,0.544816274,0.9796304946,0.5404252886,-1.98022848,1.628574021,-1.386742914,1.340944877,0.7179458444,3.890130284,1.209990008,-3.879850162,0.4611658083,169.480001,198.0233958,178.9944659,50.63512287,1665.036097,1794.841489,1536.29148,1.574938091,22.685507,[],[]
11.90456771,8.961422571,4.0960272,0.2112,0.5711772128,0.975408006,0.543801019,-1.980270504,1.625628481,-1.36252538,1.33899264,0.7526836586,3.91141994,1.232162441,-3.908098834,0.4654694975,162.4023075,186.4976921,170.4341024,42.86571883,1504.002409,1606.116354,1371.072808,1.197234647,21.548925,[],[]
11.90450984,8.946875532,4.337517131,0.21243504,0.544815371,0.9754086964,0.5407698609,-2.038823661,1.625867137,-1.365476614,1.339144139,0.71794464,3.89013024,1.212705398,-3.686091639,0.4663132496,168.3798284,192.7075491,176.4890687,43.14427825,1403.163811,1501.198342,1271.056763,1.155618639,21.974804,[],[]
12.05511864,9.071165016,4.096037537,0.2112000028,0.5485702759,1.006927027,0.54042528,-1.980229649,1.62562848,-1.362525121,1.33899264,0.7179790713,3.89225284,1.209989761,-3.800051198,0.4617029005,164.036201,191.2489852,173.1071291,47.37970686,1520.341241,1629.462175,1386.758867,1.220114082,21.85412,[],[]
11.90585572,8.94687456,4.0960272,0.2112080083,0.5448414883,0.975408,0.5404260382,-1.98095479,1.650410841,-1.36252512,1.355932899,0.7228927783,3.890134525,1.20998976,-3.742261545,0.4656833073,159.368388,182.8564363,167.1977374,41.67267836,1456.199262,1557.592204,1329.014811,1.05564864,21.648136,[],[]
11.9045088,8.94802835,4.09985391,0.2112,0.54481536,0.9758115134,0.5644308876,-1.98022848,1.625628699,-1.362537286,1.338992757,0.7179446545,4.044177054,1.210001146,-3.7471092,0.4647686481,140.7501234,162.0889859,147.8630775,37.75774785,1354.696131,1449.271767,1235.699377,1.109994308,19.351772,[],[]
11.9045088,8.94687456,4.116999673,0.2112,0.5448157028,0.9949869741,0.54042528,-1.980228885,1.62563308,-1.362525202,1.33899264,0.7188824082,3.8901304,1.20998976,-3.746772177,0.4647111645,160.4324746,184.7980403,168.5543298,43.21060263,1461.26029,1564.219169,1332.334817,1.113906977,21.758101,[],[]
11.9051649,8.949147207,4.096027239,0.211265873,0.5614177004,0.975408245,0.5404356666,-2.016515543,1.726985474,-1.377253998,1.339292911,0.7179446402,3.925997338,1.211513062,-3.876456837,0.4652468785,159.5883915,183.4303345,167.5357058,42.50106478,1492.028534,1595.504556,1361.228031,1.216809485,21.349279,[],[]
11.99497409,8.946877499,4.0960272,0.2112000964,0.5450233908,0.9756177835,0.5423992004,-1.98022848,1.62562848,-1.362648735,1.338993,0.7179476515,3.89013024,1.299099597,-3.65799232,0.4658668327,150.6895043,172.770965,158.0499912,38.07768179,1326.869903,1487.606129,1232.321248,0.6353312093,20.930734,[],[]
11.90450911,9.149471892,4.096155534,0.2167523518,0.54481536,0.975408,0.5404252821,-1.980603906,1.627265783,-1.36252512,1.366694812,0.7722951545,3.890412242,1.209994561,-3.709578188,0.4629268783,159.0482774,184.5227806,167.5397785,43.98483668,1464.651676,1632.694362,1343.507445,0.9729400197,21.361997,[],[]
11.90453262,8.946874578,4.096031192,0.2112,0.5448275062,0.975408,0.54042528,-1.984672801,1.625628547,-1.364178247,1.338992642,0.71794464,3.890141248,1.209989839,-3.749902064,0.4648849798,157.2783756,181.0383746,165.1983752,42.2459898,1464.786285,1566.918269,1336.852885,1.107234173,21.73574,[],[]
12.53164519,8.972544984,4.249119318,0.2112036735,0.54481536,0.9754187292,0.5406081101,-1.980228482,1.640616815,-1.36252512,1.342452452,0.7180158207,4.132677607,1.223489697,-3.768981657,0.4638316685,142.2707026,164.4584671,149.6666241,39.35863752,1355.652197,1454.759806,1238.21103,1.403669744,18.697836,[],[]
11.9140665,8.94687456,4.098093325,0.2112000007,0.5448153628,0.9754080014,0.5555001898,-1.980247113,1.62562848,-1.362530233,1.33899264,0.7262113932,3.89013024,1.210104526,-3.748632597,0.4647602004,157.6724116,181.5829968,165.6426067,42.41212557,1465.985315,1568.718383,1337.539191,1.114588161,21.751594,[],[]
11.9045088,8.946995426,4.0960272,0.2119203106,0.5470194229,0.9778414486,0.5404255607,-1.98022848,1.625746325,-1.460135525,1.339008149,0.7179446903,3.894048308,1.20998976,-3.842533606,0.4662800662,160.1924407,183.3616854,167.9155223,41.0591759,1448.756218,1510.502556,1321.845958,0.998561845,21.479542,[],[]
11.9045088,8.946895874,4.096052396,0.2112167551,0.5860594803,0.9825834608,0.54042528,-1.980319118,1.625628484,-1.362525126,1.339066437,0.7179450917,3.902514654,1.210015438,-4.047689132,0.4642923262,173.1230189,199.7520194,181.9993524,47.32759446,1619.44645,1730.140316,1482.296655,1.443660938,22.167981,[],[]
11.9071784,9.459763018,4.0960272,0.2112,0.5448176453,0.9754080232,0.5404721722,-1.98022848,1.630803745,-1.367674656,1.33899264,0.7398228067,3.890130251,1.20998976,-3.759296654,0.4588691855,159.0025728,187.507016,168.5040539,48.15788999,1505.229422,1581.434762,1378.905452,1.097183088,21.481725,[],[]
12.15079899,8.946874561,4.096027202,0.2132756663,0.5448153601,0.9754593311,0.5460851293,-1.993437186,1.62562848,-1.36255264,1.349167974,0.718218778,3.890191431,1.209989766,-3.761252031,0.4643504443,160.0124007,184.5816504,168.2021506,43.75077578,1506.502103,1613.109589,1374.012274,1.201134823,21.893621,[],[]
11.904512,8.954923628,4.102932873,0.2112000102,0.5455269894,0.975408,0.5404253102,-1.980228517,1.625654051,-1.36252512,1.338992674,0.71794464,3.89013024,1.214721259,-3.746254531,0.4649570785,157.5122343,181.2550231,165.4264972,42.14910314,1457.642678,1559.567894,1330.313745,1.090234634,21.705834,[],[]
11.90450882,8.94687456,4.0960272,0.2114292305,0.54481536,0.975408,0.5404252801,-1.98022848,1.625629131,-1.363005107,1.409531545,0.7208491013,3.98649135,1.245793492,-3.679545487,0.4680979285,151.1967598,171.8056519,158.0663905,35.5992853,1303.79056,1443.174391,1204.644862,0.62499535,19.502051,[],[]
11.93526876,8.947440457,4.096578823,0.2112,0.5448693758,0.976161809,0.5410571276,-1.981592486,1.665896377,-1.36252512,1.33899532,0.7179446437,3.890131798,1.209990474,-3.752498775,0.4647966889,157.7358714,181.6294364,165.7003931,42.51601236,1470.790115,1573.895183,1342.303136,1.127417185,21.772363,[],[]
11.90464669,8.946874852,4.154723496,0.2251227769,0.551088621,0.975409841,0.5780844891,-1.980231611,1.62562848,-1.362525875,1.340067669,0.71794464,3.891248321,1.20998976,-3.696063378,0.4632034304,157.3217427,182.31681,165.6534318,43.84275899,1458.733162,1564.267684,1332.865835,1.06735238,21.55132,[],[]
11.9045088,9.021789352,4.096027678,0.2112006696,0.5448153982,1.025360101,0.5404271976,-2.07335726,1.62609571,-1.401671432,1.33899264,0.717960646,3.89013024,1.210433561,-3.790419445,0.4628069126,164.0456247,190.4124015,172.8345503,45.72432637,1465.018913,1606.505965,1336.779982,1.050494502,21.599742,[],[]
11.9045088,8.946885034,4.180769153,0.2112,0.5449063061,0.9775209232,0.5405367394,-1.980545227,1.62562848,-1.362525462,1.347924114,0.7212692472,3.890130243,1.20999068,-3.725980511,0.4658354257,162.6126066,186.4647664,170.5633265,42.39087753,1441.70918,1541.467926,1311.174543,1.109961769,21.796173,[],[]
11.90462082,9.311519736,4.096028301,0.2112139819,0.54481536,0.9754080009,0.54042528,-1.98022848,1.625726704,-1.389874541,1.338992665,0.7179446453,3.898262846,1.250248628,-3.731000005,0.4616632552,155.1114777,180.8725452,163.6985002,43.42810658,1410.856406,1585.145013,1325.531617,0.8300970773,20.973161,[],[]
11.93122666,8.94687456,4.0960272,0.2112000075,0.5448154506,0.9754167094,0.5404254068,-2.012334904,1.625628529,-1.362818162,1.339053928,0.71794464,3.89013024,1.210510685,-3.751251354,0.4648511195,157.6793113,181.5245858,165.6277361,42.41558575,1469.328324,1572.445122,1340.829071,1.121094636,21.760911,[],[]
11.90450881,8.951950996,4.096945739,0.2130262803,0.5539241269,0.975408,0.5509492313,-1.980228787,1.638808256,-1.36252512,1.33899264,0.7179641013,3.890163194,1.20998976,-3.801784756,0.4645475965,159.9714453,184.3881994,168.1103633,43.38549013,1497.101812,1601.824403,1365.953921,1.169621109,21.833895,[],[]
11.90451124,8.94687456,4.096027206,0.2112,0.5448153604,0.975408,0.5404309241,-1.98022848,1.62562848,-1.362540107,1.339914955,0.717945221,3.890130933,1.20998976,-3.748085828,0.4649409647,157.4884642,181.2394091,165.4054458,42.23191561,1464.623913,1567.2366,1336.664452,1.106236993,21.734282,[],[]
12.12265518,8.947198083,4.10661089,0.2113973134,0.5459144769,0.9755852663,0.54042528,-1.98024357,1.627036675,-1.36252512,1.33899264,0.7425391257,3.957192598,1.210021003,-3.778522653,0.4642528335,152.5097115,175.9960089,160.3384773,41.88561249,1460.00108,1563.767685,1343.523579,1.242037152,20.894293,[],[]
11.90676574,8.94687467,4.096074644,0.211200533,0.5448197377,0.9754081863,0.5404252807,-1.980228481,1.625632135,-1.362525122,1.40196454,0.718266271,3.89013024,1.215407465,-3.71914544,0.467588014,163.9644473,186.6956261,171.5415069,39.95254639,1425.933144,1579.614994,1304.306144,0.8652447996,21.350832,[],[]
11.9045088,8.997490189,4.0960272,0.2236517419,0.54481536,0.9927450968,0.5417269318,-1.984083258,1.716235906,-1.365924349,1.338994757,0.71794464,3.890807849,1.209989768,-3.683548047,0.4629844656,154.0853824,178.723586,162.2981169,43.48230047,1456.28323,1612.791963,1336.257578,1.004173684,21.392457,[],[]
11.9045088,8.94687456,4.099315754,0.2112559101,0.54481536,1.019991255,0.5408272543,-1.980228507,1.62562848,-1.362527692,1.338992914,0.71794464,3.91442974,1.22529794,-3.736876742,0.4638251122,157.4665392,182.0289627,165.6540137,42.9878903,1419.982052,1555.539353,1296.896152,1.016504452,21.173891,[],[]
11.91270878,8.948245679,4.0960272,0.2112,0.5451495261,0.9754094529,0.54042528,-1.991808316,1.626024661,-1.432302067,1.363529258,0.7179483928,3.890130302,1.209989866,-3.801513111,0.4669780847,162.7577458,185.7762671,170.4305863,40.63021379,1441.640663,1579.889271,1315.956104,0.9456784932,21.468487,[],[]
12.46436964,8.946875852,4.096035397,0.2161280582,0.5683329382,0.9760544542,0.5404262418,-1.98022848,1.62562898,-1.363578099,1.33899264,0.7190302631,3.890292354,1.20998976,-3.957585717,0.4619193651,171.1208966,199.3353119,180.5257017,50.22501876,1675.462891,1796.743886,1542.969523,1.558398043,22.574811,[],[]
11.90452762,9.087539244,4.311808277,0.2112000741,0.5448160798,0.975408,0.5673279358,-1.980303566,1.661350515,-1.36252512,1.339246496,0.7179446402,3.89013024,1.210126663,-3.699860972,0.4642199817,167.8528147,193.7275164,176.4777152,45.0167019,1426.475939,1528.463057,1293.13571,1.172598486,21.93257,[],[]
11.90450902,8.946874566,4.0960272,0.2112030022,0.5481082435,0.975408,0.5404524317,-2.063289887,1.62562848,-1.362596823,1.33899264,0.7180295039,4.062929225,1.211753913,-3.769649747,0.4649897594,139.1757671,160.1335495,146.1616946,37.29025455,1351.147824,1445.490637,1232.906719,1.12599754,19.110104,[],[]
11.98391537,8.96367827,4.096252948,0.2112,0.5448153679,0.9754506036,0.54042528,-1.980230943,1.625649347,-1.36252512,1.339005239,0.71794464,3.890135698,1.20998976,-3.758053815,0.464469805,158.2160774,182.4219483,166.284701,43.03038575,1482.315631,1586.407408,1352.424436,1.154439338,21.815817,[],[]
11.90505369,8.94687456,4.127153918,0.2118273975,0.54481536,0.9754080168,0.5404252919,-1.981396739,1.625628483,-1.362525152,1.338992641,0.7179447075,3.892610628,1.209995748,-3.73730667,0.4649801003,158.2770226,182.1182384,166.2240946,42.37803149,1455.600051,1557.342272,1327.203146,1.114993549,21.723081,[],[]
11.9045088,8.946939203,4.096027306,0.2112000005,0.5448370188,0.9817043971,0.5442734948,-1.98022848,1.630133101,-1.372548357,1.341997805,0.727316041,3.89013024,1.309452388,-3.641853357,0.4666766048,150.1050165,171.5417405,157.2505911,36.77438489,1292.376479,1363.225883,1212.138347,0.473151679,20.692516,[],[]
11.9045088,8.94687456,4.096027201,0.2112002058,0.5595695042,0.9754964942,0.54042528,-1.980234758,1.633413349,-1.36252512,1.340678348,0.71794464,3.890467783,1.209989762,-3.852780762,0.465066742,163.310025,187.8439283,171.4879928,43.75586308,1519.703514,1624.960285,1577.166377,1.224564001,21.951771,[],[]
11.90563792,8.947022561,4.101999165,0.2190937599,0.5448156253,0.975408,0.5406400806,-2.110769575,1.625628493,-1.362558626,1.33899264,0.7179533951,3.89013024,1.213116242,-3.697874605,0.4639235808,154.34058,178.3447725,162.3419775,42.45373402,1450.82373,1517.610821,1327.895909,1.031962033,21.522435,[],[]
12.0373282,8.946874587,4.43272561,0.2112,0.54481536,0.9859521473,0.5573843573,-1.98022848,1.625674733,-1.368423426,1.437602909,0.7198658089,3.930871396,1.210003775,-3.66249344,0.470856851,183.7164537,206.4582954,191.2970676,40.02160614,1341.293473,1426.578244,1280.708682,0.9965852708,21.100808,[],[]
11.90450957,8.976356655,4.096047471,0.2113065339,0.5449923456,0.9754080588,0.5404256422,-1.982377764,1.62562848,-1.362525128,1.338997953,0.7179446412,3.890130458,1.20998976,-3.749356883,0.4645652378,157.6360848,181.6835026,165.6518907,42.62739562,1468.105219,1570.923359,1340.063539,1.109377458,21.724482,[],[]
11.90455604,8.946878386,4.096490641,0.211200002,0.54481536,0.9754116604,0.54042528,-1.999690097,1.68296201,-1.406553328,1.353931871,0.71811249,3.894678453,1.20998976,-3.779722753,0.4662408561,159.9349977,183.0958534,167.6552829,41.0047736,1443.594765,1578.845407,1317.732401,1.004459564,21.487223,[],[]
12.78121774,9.175195339,4.0960272,0.212281386,0.5448253221,1.045285589,0.540437935,-1.980228575,1.62562988,-1.362526093,1.338992727,0.71794464,3.890130241,1.210261102,-3.854296195,0.4563981851,173.0499213,206.1144289,184.0714238,59.0754743,1673.019884,1801.015367,1535.254583,1.538829364,22.449846,[],[]
11.91949583,8.94687456,4.096027558,0.2112,0.5467383521,0.9754080002,0.5426869652,-1.980385577,1.626386206,-1.36252512,1.339119641,0.7179448464,4.161211616,1.235023016,-3.734030494,0.4654646567,127.4733226,146.3891947,133.7786133,33.45899112,1247.530758,1367.103545,1140.727936,0.9886570431,17.582155,[],[]
11.9045088,8.949553474,4.147848069,0.2112066172,0.544815362,0.9765914447,0.5404252831,-1.98022848,1.62562848,-1.363088779,1.33899264,0.7332530581,3.890144044,1.209990085,-3.736715871,0.4651636776,159.8761594,183.8225581,167.8582923,42.57606605,1453.416387,1640.405676,1409.600602,1.1254692,21.803311,[],[]
11.9045088,8.946874958,4.096030314,0.2115560714,0.5448171875,0.9757516141,0.5404252801,-1.980262923,1.647520022,-1.36252512,1.33899264,0.7235801837,3.89013024,1.273732719,-3.672389318,0.4657729376,151.743564,174.0451449,159.1774243,38.74236396,1350.777323,1508.299009,1248.292657,0.7278874731,21.074228,[],[]
11.90887515,9.03204424,4.232310516,0.2112000001,0.5817424455,0.975408,0.541157596,-1.98022848,1.625628644,-1.362672662,1.339021056,0.71794466,3.890205005,1.209992182,-3.983337616,0.4644064934,179.2398387,206.7147965,188.398158,48.47479234,1586.852508,1696.976561,1449.330804,1.450251309,22.439363,[],[]
12.25676454,8.94687456,4.097790624,0.2112012991,0.5454291197,1.003432163,0.5824779518,-1.986982171,1.625829202,-1.379231575,1.338992646,0.71794464,3.890130255,1.20998976,-3.812782362,0.4619918034,165.4700616,192.6965993,174.5455742,47.3314494,1536.34541,1646.839334,1401.522796,1.287139007,22.085689,[],[]
11.90451583,8.947553096,4.0960272,0.2112,0.5448153601,0.9754085402,0.5404276759,-1.980228487,1.62562848,-1.362525231,1.344228587,0.7179860736,3.904339064,1.210961217,-3.745266873,0.4651034118,155.8387624,179.2238461,163.6337903,41.55393841,1449.853208,1551.168024,1323.267129,1.086875244,21.46401,[],[]
11.90450886,8.946874561,4.114367082,0.2142265077,0.5448605653,0.9754080042,0.54042528,-1.98022848,1.628177669,-1.471499465,1.33899343,0.7179461631,3.89013024,1.210056447,-3.81926817,0.4662058391,160.671155,183.9645005,168.4356035,41.09985946,1436.564629,1591.173795,1311.852385,0.9554580022,21.460855,[],[]
11.95105975,8.956229396,4.096027228,0.2112000246,0.54481536,0.979094463,0.5404812799,-1.980846111,1.625628481,-1.362531503,1.378613581,0.7568491364,3.891446301,1.20998976,-3.739955213,0.4665601146,162.4459235,185.731982,170.207943,41.27041608,1454.368432,1589.913203,1326.8644,1.008037311,21.548926,[],[]
11.90476144,8.946901361,4.0960272,0.2112284429,0.5448153883,0.975408,0.5468468744,-1.980229384,1.625637453,-1.36252512,1.33899264,0.7185434033,3.89013226,1.209989791,-3.748150012,0.4648162741,157.2365257,181.0401966,165.1710826,42.30064811,1465.005617,1567.147761,1539.082626,1.109023088,21.738795,[],[]
11.9045088,9.520483054,4.096132963,0.2112,0.550342894,0.9754277008,0.5404253208,-2.032287784,1.62562848,-1.364440363,1.339483757,0.71794464,3.998643599,1.21918477,-3.784963255,0.4584605256,147.6524552,174.4089807,156.571297,44.94418308,1431.510982,1586.905495,1312.778343,1.089903146,19.749684,[],[]
11.9045088,8.94687456,4.096040185,0.211204482,0.54481536,0.9754081059,0.5486639486,-1.98022848,1.625659723,-1.362525703,1.358180479,0.7489355416,3.89013024,1.209989761,-3.740904545,0.4657221955,159.4851603,182.9618217,167.3107141,41.6198073,1454.903623,1555.801933,1327.566526,1.047218992,21.63289,[],[]
11.90467802,8.95378883,4.366046484,0.2112,0.5448301283,0.9889584197,0.5404253527,-1.980279611,1.62562848,-1.397296234,1.338992796,0.7179455885,3.89036529,1.212345166,-3.717105461,0.4668202499,172.566557,197.0972633,180.7434591,43.34145144,1392.934171,1489.526465,1259.385892,1.138060124,21.958566,[],[]
11.93987271,8.946891447,4.100472912,0.2120258686,0.5473382524,0.975408,0.54042528,-1.980228493,1.631566139,-1.362933093,1.339172966,0.71794464,3.890130357,1.20999898,-3.764858894,0.4647760417,158.7129718,182.7697157,166.7318864,42.81700309,1479.441502,1583.405671,1349.781748,1.144138685,21.800008,[],[]
11.90450883,9.40505737,4.0960272,0.211200001,0.544815364,0.9755337887,0.5405046194,-1.989094914,1.625628486,-1.36252512,1.33899264,0.7183849961,3.921669454,1.20998976,-3.753864755,0.4594667518,154.9331905,182.2689898,164.0451236,46.43290274,1477.528951,1587.406887,1352.913572,1.102759616,20.999778,[],[]
11.90451298,8.946874773,4.136282813,0.2112774641,0.5634789907,0.9754136843,0.5414044981,-1.981081009,1.626178443,-1.362547659,1.339000876,0.7179446505,3.89013024,1.20998976,-3.871463028,0.4651113808,166.5228861,191.5050895,174.8502873,44.53705835,1527.056734,1632.805135,1392.015915,1.273924153,22.076774,[],[]
12.18228395,9.012691067,4.096027397,0.2112,0.5448158009,0.975408,0.5404252803,-1.98022848,1.62562848,-1.36252512,1.33899264,0.7222839231,3.893500052,1.210183304,-3.781514177,0.4632489805,159.8920053,185.261491,168.3485005,44.974913,1523.441819,1632.454369,1426.642174,1.261565876,21.937947,[],[]
11.90766023,8.94687456,4.0960272,0.2174494315,0.54481536,0.9769940563,0.54042528,-2.046114787,1.670974624,-1.362525124,1.341250107,0.7179731814,3.890138987,1.229607923,-3.689833581,0.4645311651,153.4175982,176.8457075,161.226968,41.28639106,1422.206234,1565.585961,1305.444428,0.9404358621,21.377293,[],[]
11.9045088,8.947345392,4.096352149,0.2112001247,0.5450594311,0.9754080004,0.5404289815,-1.980229985,1.625629324,-1.367014967,1.338992641,0.71794464,4.106953881,1.209989948,-3.753836592,0.4649422961,133.8750818,154.0640515,140.6047383,35.89623184,1314.356473,1406.397401,1199.459098,1.105678077,18.47078,[],[]
11.9045088,8.946876807,4.0960272,0.2112,0.5448182078,0.9754080086,0.5618257956,-2.143005666,1.627529112,-1.362529202,1.338992653,0.71794464,3.890180175,1.260743222,-3.688688491,0.4656434518,152.7782842,175.3231497,160.2932394,39.40606001,1372.199759,1527.580407,1262.351539,0.8101733685,21.219591,[],[]
11.91563058,9.12646159,4.097304746,0.2114658876,0.54481536,0.9802381663,0.5404258753,-1.98023828,1.62562848,-1.449880316,1.345848548,0.7180644865,3.89013024,1.209991265,-3.822545849,0.4644958599,161.6325663,186.3416145,169.8689157,42.97901228,1460.923635,1619.208066,1335.413594,0.9782820495,21.440127,[],[]
12.60636425,8.94687456,4.203709889,0.211200838,0.5448153602,0.975408,0.54042528,-1.983115633,1.738909419,-1.363949774,1.33899264,0.729947955,3.900909803,1.20998976,-3.80562022,0.4627018826,168.7900544,196.0021816,177.8607635,48.35693326,1575.694987,1693.648785,1589.810423,1.500414483,22.41909,[],[]
11.90453884,8.948798787,4.096029069,0.2267538486,0.5456391897,0.9754371254,0.5407201561,-1.980228481,1.625634248,-1.36252512,1.339034592,0.7179447593,3.890130247,1.210703608,-3.664440892,0.4626935136,151.7965875,176.2749827,159.9560526,43.06246528,1453.076331,1604.764675,1396.126263,0.9893675533,21.37174,[],[]
11.90450922,8.94687456,4.096098444,0.2112,0.5448154112,0.9758809911,0.5433828911,-1.980228653,1.625769534,-1.362628455,1.33899264,0.7179504089,3.891078301,1.21003564,-3.748458859,0.4648935531,157.3584418,181.1242942,165.2803926,42.25197421,1464.130595,1566.342845,1336.270779,1.108708206,21.722855,[],[]
12.007449,8.946972973,4.0960272,0.211220032,0.5519268877,0.975408,0.5404252861,-2.005281331,1.62562848,-1.36252512,1.339668057,0.71794464,3.89013024,1.20998976,-3.811196839,0.464618876,161.1643758,185.7099854,169.3462457,43.77178164,1512.735779,1618.823717,1380.005002,1.223817134,21.955815,[],[]
11.9052969,8.946874572,4.096027213,0.2112000137,0.5448797593,1.010823066,0.54042528,-1.98022848,1.642653613,-1.362525181,1.338993945,0.7179446405,3.975613099,1.209989776,-3.755286748,0.4636463471,151.0522171,174.7396673,158.9480338,41.64138416,1405.014519,1526.324035,1281.883791,1.106277304,20.361287,[],[]
